0, Alabama, 0.3554291800144734, 1.4764834936179205 
0, Arkansas, 0.06682593970636796, 0.7332871042129271 
0, Colorado, -0.6021005959673049, 0.6094210393120948 
0, Connecticut, 1.0811136313535639, 0.11395677970876587 
0, Delaware, 0.9388401210530968, 0.11395677970876587 
0, Florida, 0.6193369068527104, 0.48555497441126255 
0, Georgia, 0.5181916847813856, 1.724215623419585 
0, Illinois, 0.24194173338045333, -0.009909285192066368 
0, Iowa, 0.023530074010419157, -0.3815074798945631 
0, Kansas, -0.15825400361090391, -0.009909285192066368 
0, Maine, 1.2555292691728754, 0.9810192340145915 
0, Maryland, 0.8718873942995197, 0.11395677970876587 
0, Massachusetts, 1.1444629492828606, -0.009909285192066368 
0, Michigan, 0.4720202269771236, -0.25764141499373083 
0, Minnesota, -0.012127412899781222, 1.228751363816256 
0, Mississippi, 0.2061346710096224, 0.2378228446095981 
0, New York, 0.9677464965401061, -0.1337753500928986 
0, North Carolina, 0.7165565098437404, -0.009909285192066368 
0, North Dakota, -0.31633587704325705, -0.009909285192066368 
0, Ohio, 0.5635947393724113, 0.6094210393120948 
0, Oklahoma, -0.16872020135404175, 0.2378228446095981 
0, Pennsylvania, 0.8508106453095867, 0.9810192340145915 
0, South Carolina, 0.6576886133458545, 1.228751363816256 
0, South Dakota, -0.29848898599511103, 0.48555497441126255 
0, Tennessee, 0.3605366158521453, -0.25764141499373083 
0, Texas, -0.20152774061789744, -0.1337753500928986 
0, Vermont, 1.0834239595451558, -0.25764141499373083 
0, Virginia, 0.801165190149402, -0.009909285192066368 
0, West Virginia, 0.6572002311124927, 0.7332871042129271 
1, Indiana, 0.3829789841444054, -1.372435999101221 
1, Kentucky, 0.46509353371352447, -1.2485699342003886 
1, Louisiana, 0.092952165981824, -1.2485699342003886 
1, Missouri, 0.07120798884765385, -2.1156323885062145 
1, Nebraska, -0.23795843907795247, -1.0008378043987243 
1, New Hampshire, 1.1427159203113069, -2.239498453407047 
1, New Jersey, 0.9898255510536418, -0.7531056745970598 
1, Rhode Island, 1.1454104501095164, -1.7440341938037176 
1, Wisconsin, 0.2093499488339196, -1.372435999101221 
2, Alaska, -3.0369448005104265, 0.7332871042129271 
2, Arizona, -0.9185262162188379, -0.876971739497892 
2, Hawaii, -3.3003133215142655, -0.009909285192066368 
2, Montana, -0.8680196551835058, -1.1247038692995566 
2, Nevada, -1.209309235794203, -0.876971739497892 
2, New Mexico, -0.650565423528631, -0.3815074798945631 
2, Oregon, -1.468626655642755, -0.5053735447953953 
2, Wyoming, -0.7050603188304825, -0.6292396096962275 
3, California, -1.3450899405827508, 2.343545947923746 
3, Idaho, -1.0760952521143796, 1.8480816883204172 
3, Utah, -0.9408210254496948, 1.228751363816256 
3, Washington, -1.4386162240249802, 0.7332871042129271 
